1.452646064758300781e+01	-5.390971660614013672e+00	5.128585815429687500e+00	1.976425886154174805e+00
5.342859745025634766e+00	1.052611160278320312e+01	6.269868850708007812e+00	-3.614682704210281372e-03
2.306668519973754883e+00	1.141310691833496094e+01	-5.327311515808105469e+00	2.230309009552001953e+00
1.023660182952880859e+01	-3.003569602966308594e+00	1.084139060974121094e+01	5.387164115905761719e+00
8.983624458312988281e+00	5.852017879486083984e+00	1.484057998657226562e+01	1.308136272430419922e+01
1.353932380676269531e+00	9.266658782958984375e+00	9.005316734313964844e+00	4.493466615676879883e-01
2.979749679565429688e+00	1.159713554382324219e+01	7.658389568328857422e+00	-4.546457827091217041e-01
1.725209045410156250e+01	2.250509411096572876e-01	1.118994712829589844e+01	7.047727108001708984e+00
3.818500757217407227e+00	1.067466163635253906e+01	-4.241712570190429688e+00	1.639834880828857422e+00
2.238663196563720703e+00	1.052555942535400391e+01	-4.103089332580566406e+00	2.518489837646484375e+00
3.469975709915161133e+00	1.228164291381835938e+01	4.750053882598876953e+00	5.029094696044921875e+00
6.814136505126953125e+00	-3.041043758392333984e+00	2.609688043594360352e+00	9.271111488342285156e+00
1.233890151977539062e+01	9.629567146301269531e+00	1.448887920379638672e+01	6.092736244201660156e+00
-3.287039995193481445e+00	1.078492736816406250e+01	3.887792110443115234e+00	5.798473834991455078e+00
1.631109809875488281e+01	8.745416402816772461e-01	6.187867164611816406e+00	3.719464063644409180e+00
1.240738201141357422e+01	3.226895570755004883e+00	2.273067235946655273e+00	5.247340202331542969e+00
5.777162551879882812e+00	4.666621685028076172e+00	2.027537822723388672e+00	-1.187181472778320312e+01
2.671544253826141357e-01	1.167626190185546875e+01	1.849058723449707031e+01	8.065602302551269531e+00
-3.872231841087341309e-01	1.481448078155517578e+01	-3.874237298965454102e+00	2.217260360717773438e+00
3.944496393203735352e+00	-3.392796039581298828e+00	3.237478017807006836e+00	1.004373550415039062e+01
-1.074701428413391113e+00	1.019346237182617188e+01	1.259800815582275391e+01	6.738162517547607422e+00
5.652393817901611328e+00	1.160995864868164062e+01	8.085899353027343750e+00	-3.805002927780151367e+00
6.896798133850097656e+00	7.763320446014404297e+00	7.871308803558349609e+00	1.629838705062866211e+00
2.419365644454956055e+00	1.098118782043457031e+01	-3.225854158401489258e+00	3.761378765106201172e+00
1.348716163635253906e+01	-3.864920854568481445e+00	-1.439541339874267578e+00	4.535210132598876953e+00
-2.824569463729858398e+00	-4.555663108825683594e+00	9.965072631835937500e+00	7.099746704101562500e+00
1.372010898590087891e+01	-3.957936048507690430e+00	-7.342966079711914062e+00	7.405263423919677734e+00
1.272808456420898438e+01	4.568518161773681641e+00	5.894320011138916016e+00	7.846374988555908203e+00
-2.543421030044555664e+00	6.869230270385742188e+00	5.482972621917724609e+00	1.214110374450683594e+01
1.238677597045898438e+01	-5.874162197113037109e+00	1.174484372138977051e+00	-1.275408506393432617e+00
-3.197946310043334961e+00	-5.260704994201660156e+00	7.601188182830810547e+00	7.570005416870117188e+00
7.280127525329589844e+00	1.127312755584716797e+01	1.004340362548828125e+01	5.097009658813476562e+00
7.653662204742431641e+00	9.845136642456054688e+00	1.619313049316406250e+01	1.115491771697998047e+01
2.792864799499511719e+00	8.764405250549316406e+00	6.596944332122802734e+00	-3.140558242797851562e+00
2.811340570449829102e+00	7.004930496215820312e+00	8.224356651306152344e+00	1.177931594848632812e+01
8.399922370910644531e+00	7.203634262084960938e+00	5.608973026275634766e+00	-1.901180267333984375e+00
1.319092035293579102e+00	1.006143474578857422e+01	7.250273704528808594e+00	5.855234146118164062e+00
3.398275852203369141e+00	1.015214061737060547e+01	-6.325843811035156250e+00	1.171921968460083008e+00
1.101819133758544922e+01	4.964273869991302490e-01	8.182505607604980469e+00	-5.354831218719482422e-01
5.905259132385253906e+00	9.823313355445861816e-01	4.918372631072998047e+00	-8.511125564575195312e+00
1.411667823791503906e+01	4.538594722747802734e+00	1.078680801391601562e+01	5.801890373229980469e+00
5.402670860290527344e+00	1.411099243164062500e+01	-1.531354904174804688e+00	-6.411526203155517578e+00
-2.349647045135498047e+00	1.413146591186523438e+01	1.767649412155151367e+00	5.709780454635620117e-01
5.826819896697998047e+00	1.114706134796142578e+01	1.549514102935791016e+01	1.193548107147216797e+01
5.185685634613037109e+00	-1.229242324829101562e+00	6.011085033416748047e+00	9.484163284301757812e+00
9.919050216674804688e+00	1.060450172424316406e+01	7.163282394409179688e+00	2.783710956573486328e+00
1.376698780059814453e+01	8.919680118560791016e-02	1.122883033752441406e+01	7.645918369293212891e+00
3.524172306060791016e+00	1.089344024658203125e+01	-4.318595886230468750e+00	1.270090818405151367e+00
1.006268596649169922e+01	9.875719070434570312e+00	3.996586799621582031e+00	-7.466413974761962891e-01
7.540953159332275391e+00	3.325575590133666992e+00	9.813944816589355469e+00	-3.714478969573974609e+00
4.224303722381591797e+00	1.005259895324707031e+01	5.548827171325683594e+00	4.837676525115966797e+00
6.734499454498291016e+00	1.182152462005615234e+01	-3.047842979431152344e+00	6.557251811027526855e-01
7.852177619934082031e+00	1.262515544891357422e+01	7.885229110717773438e+00	-1.211612582206726074e+00
7.981780767440795898e-01	1.048160552978515625e+01	-1.987998962402343750e+00	6.288962364196777344e+00
1.857791662216186523e+00	1.343634319305419922e+01	3.930004835128784180e+00	-5.047578334808349609e+00
1.415864944458007812e+01	3.806501865386962891e+00	-7.231409102678298950e-02	9.727812767028808594e+00
8.656692504882812500e+00	-3.989037752151489258e+00	9.173063039779663086e-01	8.072786331176757812e+00
9.586075782775878906e+00	1.249165773391723633e+00	1.185412788391113281e+01	1.098477840423583984e+01
1.283331775665283203e+01	9.527449011802673340e-01	5.610873699188232422e+00	1.068669605255126953e+01
4.983101844787597656e+00	1.060506534576416016e+01	6.941023468971252441e-02	1.682294726371765137e+00
2.180413246154785156e+00	8.027340888977050781e+00	2.064633846282958984e+00	1.047168540954589844e+01
1.940014839172363281e+01	7.198008060455322266e+00	5.122768878936767578e+00	8.113515853881835938e+00
7.472083568572998047e+00	-9.222614288330078125e+00	9.944122314453125000e+00	6.289407253265380859e+00
-2.410768508911132812e+00	1.460058975219726562e+01	-1.073429226875305176e+00	8.114556312561035156e+00
4.383437931537628174e-01	1.315995216369628906e+01	1.877384185791015625e+00	-3.116043806076049805e+00
8.409735679626464844e+00	4.552242279052734375e+00	1.352033138275146484e+01	7.596662044525146484e+00
1.526362323760986328e+01	-3.120516061782836914e+00	3.268120765686035156e+00	4.956001281738281250e+00
5.215866088867187500e+00	1.197466087341308594e+01	6.813733577728271484e-01	-1.012989282608032227e+00
1.535511136054992676e+00	1.029224586486816406e+01	7.599283218383789062e+00	4.280548572540283203e+00
1.871679902076721191e+00	1.107606315612792969e+01	-5.207107067108154297e-01	4.360309123992919922e+00
2.964665889739990234e+00	2.532141923904418945e+00	1.319464206695556641e+01	4.077703475952148438e+00
5.847934246063232422e+00	8.337424993515014648e-01	-3.314204454421997070e+00	9.289057731628417969e+00
6.833145618438720703e+00	1.109521961212158203e+01	1.881850719451904297e+00	2.560561656951904297e+00
2.396664381027221680e+00	1.087500762939453125e+01	-4.254928112030029297e+00	2.195038557052612305e+00
2.955560684204101562e+00	9.899964332580566406e+00	-7.340891838073730469e+00	3.687607526779174805e+00
5.032265663146972656e+00	4.098115444183349609e+00	1.206739044189453125e+01	7.743192672729492188e+00
9.802096366882324219e+00	-1.622039079666137695e+00	2.924771785736083984e+00	7.170456886291503906e+00
6.777088165283203125e+00	1.205801963806152344e+01	1.288909339904785156e+01	8.120944023132324219e+00
8.580862045288085938e+00	-3.303752183914184570e+00	-1.375747442245483398e+00	8.058517456054687500e+00
6.534762859344482422e+00	1.493787860870361328e+01	-5.147867679595947266e+00	-1.622132420539855957e+00
1.373030567169189453e+01	6.569060802459716797e+00	4.037971496582031250e+00	2.609727621078491211e+00
2.003363847732543945e+00	9.834308624267578125e+00	8.391971588134765625e+00	7.842114448547363281e+00
1.005451965332031250e+01	6.265683174133300781e+00	-2.120986938476562500e+00	6.563959717750549316e-01
3.716942071914672852e+00	8.518610000610351562e+00	5.924665451049804688e+00	-6.696030139923095703e+00
2.346565628051757812e+01	1.142647361755371094e+01	1.875397109985351562e+01	1.540919494628906250e+01
1.009377861022949219e+01	3.156372904777526855e-01	1.067417240142822266e+01	2.436193943023681641e+00
6.476580142974853516e+00	9.500583261251449585e-02	1.380571842193603516e+01	8.871113777160644531e+00
-3.530875444412231445e+00	1.402567863464355469e+01	-2.163400411605834961e+00	6.707188129425048828e+00
1.202917480468750000e+01	1.027336788177490234e+01	1.905627059936523438e+01	1.169991779327392578e+01
6.426078319549560547e+00	2.137809991836547852e+00	5.105025768280029297e+00	-8.157781600952148438e+00
2.118992328643798828e+00	1.957197189331054688e+01	-2.668018817901611328e+00	-2.331098318099975586e+00
1.266570281982421875e+01	-6.363972187042236328e+00	4.227570056915283203e+00	-8.333600163459777832e-01
-3.920924425125122070e+00	9.841017723083496094e+00	7.643149375915527344e+00	-5.503695011138916016e+00
1.055940914154052734e+01	-7.343575358390808105e-01	1.242706394195556641e+01	1.070384788513183594e+01
1.508500957489013672e+01	1.547275066375732422e+01	3.286162853240966797e+00	4.865795612335205078e+00
1.296172809600830078e+01	1.233859062194824219e+01	1.827178382873535156e+01	1.005770301818847656e+01
-3.506275177001953125e+00	-4.943168640136718750e+00	8.155026435852050781e+00	7.169787883758544922e+00
8.940597534179687500e+00	3.321199178695678711e+00	5.700947284698486328e+00	-5.254746913909912109e+00
1.389270114898681641e+01	-9.174631118774414062e+00	5.846809864044189453e+00	2.801298856735229492e+00
-4.929010868072509766e-01	6.685476779937744141e+00	5.980847358703613281e+00	1.226621913909912109e+01
7.372558116912841797e+00	1.210488510131835938e+01	-1.013488650321960449e+00	9.756690263748168945e-02
8.499438285827636719e+00	1.835602045059204102e+00	1.379237174987792969e+01	1.143232727050781250e+01
-4.039564609527587891e+00	3.151231050491333008e+00	8.714087486267089844e+00	1.048148632049560547e+01
5.984776496887207031e+00	5.843467712402343750e+00	3.903776705265045166e-01	1.605485534667968750e+01
6.477084159851074219e-01	1.176607322692871094e+01	8.573474884033203125e+00	6.807520389556884766e+00
1.169974517822265625e+01	5.780062198638916016e+00	1.275113296508789062e+01	1.842446088790893555e+00
1.161300754547119141e+01	1.083525943756103516e+01	9.008319854736328125e+00	-1.122558355331420898e+00
7.616809368133544922e+00	-5.036237239837646484e+00	1.548160362243652344e+01	2.187520265579223633e+00
-2.796410322189331055e+00	-4.440658092498779297e+00	7.759272575378417969e+00	6.859404087066650391e+00
5.614741325378417969e+00	-3.220180988311767578e+00	7.839910387992858887e-01	1.143946838378906250e+01
8.091629028320312500e+00	9.564711570739746094e+00	7.745827674865722656e+00	1.674251794815063477e+00
-2.576062381267547607e-01	1.572608113288879395e+00	1.464806461334228516e+01	5.925983905792236328e+00
1.153214359283447266e+01	-6.652992963790893555e-01	1.131975555419921875e+01	1.037931060791015625e+01
5.603457450866699219e+00	1.148998641967773438e+01	5.061629772186279297e+00	2.066919207572937012e-01
7.173826217651367188e+00	4.065498828887939453e+00	1.177650642395019531e+01	2.200089931488037109e+00
8.526560783386230469e+00	1.020314598083496094e+01	4.515442371368408203e+00	-5.924198627471923828e+00
1.147402667999267578e+01	1.417422413825988770e+00	1.113668537139892578e+01	6.679618358612060547e+00
1.170907688140869141e+01	6.188779354095458984e+00	6.417249202728271484e+00	1.200358486175537109e+01
8.364154815673828125e+00	1.203437328338623047e+01	6.456732273101806641e+00	3.828760147094726562e+00
1.230455589294433594e+01	3.318559408187866211e+00	6.883826732635498047e+00	8.441235542297363281e+00
8.757310867309570312e+00	5.918128967285156250e+00	-2.607408523559570312e+00	9.161439895629882812e+00
4.193402528762817383e-01	7.863782882690429688e+00	4.546476840972900391e+00	-8.789093017578125000e+00
1.217683887481689453e+01	-4.210441112518310547e+00	1.118975162506103516e+00	4.293231964111328125e+00
9.126608848571777344e+00	9.628318786621093750e+00	1.907871246337890625e+01	1.184031867980957031e+01
1.498044204711914062e+01	-8.351214408874511719e+00	2.474257946014404297e+00	1.178633809089660645e+00
8.611118316650390625e+00	1.122349929809570312e+01	1.414205265045166016e+01	1.177056884765625000e+01
1.532501411437988281e+01	1.151156616210937500e+01	-4.114476680755615234e+00	2.301727056503295898e+00
-8.920142054557800293e-01	2.469906091690063477e+00	1.386295223236083984e+01	6.815602779388427734e+00
2.858031749725341797e+00	7.278239727020263672e+00	5.148450732231140137e-01	1.193018531799316406e+01
9.076228141784667969e+00	6.939771652221679688e+00	1.863951873779296875e+01	1.331946849822998047e+01
5.436048030853271484e+00	-5.763493061065673828e+00	1.235121345520019531e+01	1.484750986099243164e+00
5.560481071472167969e+00	1.005035781860351562e+01	-6.353973865509033203e+00	3.024881362915039062e+00
4.064338207244873047e-01	8.293724060058593750e+00	6.325245857238769531e+00	-7.973241806030273438e+00
7.467737674713134766e+00	1.719389438629150391e+00	7.851160764694213867e-01	1.209981060028076172e+01
1.136547946929931641e+01	4.444378852844238281e+00	3.219611167907714844e+00	5.303025722503662109e+00
9.210825920104980469e+00	9.591117858886718750e+00	2.120671749114990234e+00	3.068581521511077881e-01
1.005424499511718750e+01	3.172473430633544922e+00	-3.307721614837646484e+00	7.861680984497070312e+00
1.300082588195800781e+01	-1.363555938005447388e-01	-2.478281110525131226e-01	7.095878124237060547e+00
1.052281475067138672e+01	-1.714894413948059082e+00	9.553795814514160156e+00	-1.956401228904724121e+00
1.383810997009277344e+01	5.284668922424316406e+00	1.410987854003906250e+01	1.178336620330810547e+01
-3.623186826705932617e+00	-5.036335945129394531e+00	8.480856895446777344e+00	7.165808677673339844e+00
4.981488704681396484e+00	1.266590404510498047e+01	-7.337811470031738281e+00	2.452094316482543945e+00
1.182992458343505859e+01	4.675395011901855469e+00	3.997811317443847656e+00	-5.323328971862792969e-01
1.220294475555419922e+01	-6.792884826660156250e+00	2.604305505752563477e+00	1.065593004226684570e+00
6.042721271514892578e+00	8.383010625839233398e-01	7.351906299591064453e+00	1.644293022155761719e+01
5.841860294342041016e+00	5.565906047821044922e+00	1.719119644165039062e+01	9.906919479370117188e+00
1.167940998077392578e+01	5.983555316925048828e+00	1.268705177307128906e+01	2.849477529525756836e+00
2.101722478866577148e+00	4.730587005615234375e+00	1.005567836761474609e+01	1.183463764190673828e+01
4.859982013702392578e+00	1.364458942413330078e+01	2.664626598358154297e+00	-9.566718101501464844e+00
8.850901603698730469e+00	6.677094936370849609e+00	8.011277198791503906e+00	1.202136707305908203e+01
-3.275111198425292969e+00	-4.806944847106933594e+00	8.306072235107421875e+00	6.982541084289550781e+00
1.175787448883056641e+01	5.242954254150390625e+00	1.661281967163085938e+01	1.096420383453369141e+01
1.523499298095703125e+01	4.676545619964599609e+00	8.451163291931152344e+00	8.386017799377441406e+00
2.501808547973632812e+01	-3.183633804321289062e+00	-2.124430274963378906e+01	2.837872123718261719e+01
5.825413227081298828e+00	1.281999111175537109e+01	9.793658256530761719e+00	6.303716659545898438e+00
3.066720247268676758e+00	4.583012580871582031e+00	9.932925224304199219e+00	1.313741683959960938e+01
9.400814056396484375e+00	4.671601295471191406e+00	1.740337753295898438e+01	1.054702472686767578e+01
-4.142367362976074219e+00	9.084929466247558594e+00	9.083291053771972656e+00	6.868474960327148438e+00
8.186645507812500000e+00	5.191039085388183594e+00	4.816721916198730469e+00	8.581765174865722656e+00
8.754846572875976562e+00	2.611605882644653320e+00	8.170704841613769531e+00	1.242733001708984375e+01
5.865185737609863281e+00	5.287500858306884766e+00	1.974182248115539551e+00	-1.171186161041259766e+01
1.320693016052246094e+01	-5.331950187683105469e+00	1.809634208679199219e+01	8.860410690307617188e+00
1.288675785064697266e+01	7.476092338562011719e+00	-2.915839672088623047e+00	9.636014103889465332e-01
1.141176128387451172e+01	-3.523904323577880859e+00	5.632822036743164062e+00	-1.402071475982666016e+00
2.073733806610107422e+00	8.344908714294433594e+00	-2.453132867813110352e+00	1.737018203735351562e+01
1.007978534698486328e+01	6.166184425354003906e+00	-3.130230426788330078e+00	6.417452812194824219e+00
1.390986061096191406e+01	3.875369310379028320e+00	1.263219070434570312e+01	1.171843910217285156e+01
8.708135604858398438e+00	8.932379722595214844e+00	7.085006237030029297e+00	9.191217422485351562e+00
2.524121522903442383e+00	1.338287448883056641e+01	2.342997550964355469e+00	-1.367287516593933105e+00
6.552083015441894531e+00	-5.086681246757507324e-01	3.825560212135314941e-01	1.107292079925537109e+01
-9.473850131034851074e-01	6.206925392150878906e+00	1.192446899414062500e+01	3.928458690643310547e+00
-9.596936404705047607e-02	-6.423469543457031250e+00	9.714791297912597656e+00	7.109540462493896484e+00
-3.170770168304443359e+00	-4.583118438720703125e+00	8.163024902343750000e+00	7.001133441925048828e+00
1.011507797241210938e+01	4.311955451965332031e+00	1.413213825225830078e+01	6.918560504913330078e+00
8.372188568115234375e+00	2.297507047653198242e+00	1.399397850036621094e+01	9.393191337585449219e+00
5.791704654693603516e+00	2.963458538055419922e+00	6.197044372558593750e+00	1.101885604858398438e+01
1.261202812194824219e+01	7.827682018280029297e+00	1.822564506530761719e+01	1.038137435913085938e+01
3.428727388381958008e+00	8.241992950439453125e+00	5.745613574981689453e+00	-4.775195598602294922e+00
1.241694545745849609e+01	1.622240304946899414e+00	1.506235027313232422e+01	1.162735366821289062e+01
1.092178153991699219e+01	-1.084428548812866211e+00	8.085463523864746094e+00	1.173848247528076172e+01
-2.915110588073730469e+00	-4.474299430847167969e+00	7.914724349975585938e+00	6.929708003997802734e+00
7.219252109527587891e+00	6.339220046997070312e+00	4.467915058135986328e+00	-6.102226734161376953e+00
1.066107177734375000e+01	-3.213310241699218750e+00	6.373245239257812500e+00	7.023615837097167969e+00
9.182530403137207031e+00	6.996159076690673828e+00	9.194971084594726562e+00	5.125930309295654297e-01
7.911147594451904297e+00	2.777770996093750000e+00	1.240065670013427734e+01	4.658834934234619141e+00
8.511725425720214844e+00	4.709743022918701172e+00	1.781095123291015625e+01	1.139039421081542969e+01
7.986254215240478516e+00	-2.779633522033691406e+00	1.063001871109008789e+00	1.270938491821289062e+01
3.335824489593505859e+00	1.188782978057861328e+01	-7.186435699462890625e+00	1.846747517585754395e+00
6.824519634246826172e+00	4.746439456939697266e+00	1.477399826049804688e+01	1.139525794982910156e+01
1.079913806915283203e+01	3.786523580551147461e+00	1.579441833496093750e+01	1.413182163238525391e+01
5.390141010284423828e+00	1.052294254302978516e+01	1.599037933349609375e+01	9.238437652587890625e+00
1.487203121185302734e+01	3.377622365951538086e+00	1.192695045471191406e+01	9.884496688842773438e+00
8.728430747985839844e+00	1.456547451019287109e+01	-3.545859754085540771e-01	-4.502948284149169922e+00
7.463894844055175781e+00	7.110621452331542969e+00	-4.172890186309814453e+00	7.007317066192626953e+00
6.087253570556640625e+00	-1.667145490646362305e-01	4.668379306793212891e+00	-7.817260265350341797e+00
1.218261718750000000e+01	-1.015740633010864258e+00	4.610666334629058838e-01	9.344072341918945312e+00
-9.185048341751098633e-01	1.438235759735107422e+01	-3.533972263336181641e+00	1.098596453666687012e+00
1.170309352874755859e+01	-2.716702938079833984e+00	3.990505933761596680e+00	-5.745572566986083984e+00
1.777379035949707031e+00	3.947522401809692383e+00	1.267606735229492188e+01	1.962636113166809082e+00
8.857606887817382812e+00	5.891401767730712891e-01	1.125473022460937500e+01	7.940980911254882812e+00
1.740244293212890625e+01	5.561444759368896484e+00	1.149213790893554688e+01	1.233597850799560547e+01
2.235320091247558594e+00	-3.866886377334594727e+00	1.311120319366455078e+01	5.853788852691650391e+00
1.169260597229003906e+01	6.794459819793701172e+00	1.325886058807373047e+01	1.341823673248291016e+01
5.952880382537841797e+00	8.933948516845703125e+00	-3.785129308700561523e+00	2.717403650283813477e+00
1.897292017936706543e+00	1.298254489898681641e+01	-6.708525657653808594e+00	5.696667671203613281e+00
1.731352925300598145e+00	1.038562202453613281e+01	-4.997748851776123047e+00	2.360500574111938477e+00
6.649874210357666016e+00	5.369811534881591797e+00	1.298041439056396484e+01	7.775065422058105469e+00
-1.314150094985961914e+00	3.723954677581787109e+00	1.055825233459472656e+01	9.910849571228027344e+00
1.334024906158447266e+01	9.995698928833007812e+00	-2.810667753219604492e+00	3.370651721954345703e+00
1.106279945373535156e+01	4.148056507110595703e+00	-5.980440616607666016e+00	1.194617986679077148e+00
1.131777763366699219e+01	-3.454279422760009766e+00	1.125546216964721680e+00	-2.172907114028930664e+00
1.232873344421386719e+01	9.595147132873535156e+00	-3.483086824417114258e+00	-6.186497211456298828e-01
-6.589801907539367676e-01	6.549142837524414062e+00	1.478920078277587891e+01	9.245666503906250000e+00
1.621191978454589844e+01	7.093255043029785156e+00	1.292294025421142578e+01	1.054098796844482422e+01
2.393058300018310547e+00	7.505009651184082031e+00	2.514604091644287109e+00	1.161440944671630859e+01
8.680357933044433594e+00	7.890875339508056641e+00	1.411047458648681641e+01	1.020615100860595703e+01
6.944098949432373047e+00	2.617056965827941895e-01	1.524893856048583984e+01	1.477051639556884766e+01
1.975648641586303711e+00	1.016461753845214844e+01	9.613070487976074219e+00	2.707202546298503876e-02
2.628411769866943359e+00	1.212544441223144531e+00	1.250056838989257812e+01	5.551975727081298828e+00
8.223974227905273438e+00	-6.500198841094970703e-01	1.117028617858886719e+01	1.432967472076416016e+01
6.665548324584960938e+00	8.602119445800781250e+00	3.250517368316650391e+00	4.256342887878417969e+00
1.793700790405273438e+01	4.522262096405029297e+00	1.190077018737792969e+01	1.211730861663818359e+01
2.211512327194213867e+00	-2.259278774261474609e+00	1.139463615417480469e+01	9.932168960571289062e+00
-3.689876079559326172e+00	3.681364536285400391e+00	1.422263336181640625e+01	6.633194446563720703e+00
8.393827438354492188e+00	-2.991915225982666016e+00	-6.151877045631408691e-01	7.327562808990478516e+00
8.811272621154785156e+00	3.041676521301269531e+00	-7.157236099243164062e+00	9.980268478393554688e+00
8.594466209411621094e+00	5.205950260162353516e+00	8.832466125488281250e+00	8.596922874450683594e+00
6.707046031951904297e-01	1.286539173126220703e+01	6.479084014892578125e+00	1.087454319000244141e+00
6.087183475494384766e+00	9.012376785278320312e+00	8.699954032897949219e+00	1.247451782226562500e+01
3.123437881469726562e+00	1.151497554779052734e+01	1.807047080993652344e+01	6.726846218109130859e+00
8.238725662231445312e+00	4.432017326354980469e+00	-2.372813940048217773e+00	1.265688705444335938e+01
1.067488098144531250e+01	6.605471611022949219e+00	1.777760124206542969e+01	1.172831439971923828e+01
8.330518722534179688e+00	7.955635547637939453e+00	1.342536926269531250e+01	7.693528652191162109e+00
4.555494308471679688e+00	1.942898154258728027e+00	5.583130359649658203e+00	1.139509677886962891e+01
6.587286949157714844e+00	8.347283363342285156e+00	1.003525543212890625e+01	5.276295185089111328e+00
1.643765449523925781e+01	6.504641056060791016e+00	1.027457332611083984e+01	1.118851566314697266e+01
4.422562122344970703e+00	5.570275306701660156e+00	3.382709980010986328e+00	1.296157741546630859e+01
1.176957798004150391e+01	5.876197814941406250e-01	1.153155040740966797e+01	7.892951488494873047e+00
5.294496059417724609e+00	9.010581016540527344e+00	7.515038967132568359e+00	-1.587194442749023438e+00
1.718822956085205078e+00	1.020279979705810547e+01	-5.249145030975341797e+00	2.261682033538818359e+00
1.507981014251708984e+01	5.823277950286865234e+00	5.233539104461669922e+00	1.235324382781982422e+01
1.381606674194335938e+01	5.928158283233642578e+00	1.076301383972167969e+01	1.146281433105468750e+01
1.399182415008544922e+01	-1.193467259407043457e+00	2.265937805175781250e+00	7.763038635253906250e+00
1.355609130859375000e+01	6.175785064697265625e+00	7.327841281890869141e+00	1.331081485748291016e+01
1.157678699493408203e+01	-4.448263168334960938e+00	3.107631683349609375e+00	2.286055564880371094e+00
6.379694938659667969e+00	4.267091274261474609e+00	8.840306282043457031e+00	1.498286914825439453e+01
